ObservationDate,Province/State,Recovered
2020-06-23,California,0.0
2020-06-24,California,0.0
2020-06-25,California,0.0
2020-06-26,California,0.0
2020-06-27,California,0.0
2020-06-28,California,0.0
2020-06-29,California,0.0
2020-06-30,California,0.0
2020-07-01,California,0.0
2020-07-02,California,0.0
2020-07-03,California,0.0
2020-07-04,California,0.0
2020-07-05,California,0.0
2020-07-06,California,0.0
2020-07-07,California,0.0
2020-07-08,California,0.0
2020-07-09,California,0.0
2020-07-10,California,0.0
2020-07-11,California,0.0
2020-07-12,California,0.0
2020-07-13,California,0.0
2020-07-14,California,0.0
2020-07-15,California,0.0
2020-07-16,California,0.0
2020-07-17,California,0.0
2020-07-18,California,0.0
2020-07-19,California,0.0
2020-01-22,Colorado,0.0
2020-01-23,Colorado,0.0
2020-01-24,Colorado,0.0
2020-01-25,Colorado,0.0
2020-01-26,Colorado,0.0
2020-01-27,Colorado,0.0
2020-01-28,Colorado,0.0
2020-01-29,Colorado,0.0
2020-01-30,Colorado,0.0
2020-01-31,Colorado,0.0
2020-02-01,Colorado,0.0
2020-02-02,Colorado,0.0
2020-02-03,Colorado,0.0
2020-02-04,Colorado,0.0
2020-02-05,Colorado,0.0
2020-02-06,Colorado,0.0
2020-02-07,Colorado,0.0
2020-02-08,Colorado,0.0
2020-02-09,Colorado,0.0
2020-02-10,Colorado,0.0
2020-02-11,Colorado,0.0
2020-02-12,Colorado,0.0
2020-02-13,Colorado,0.0
2020-02-14,Colorado,0.0
2020-02-15,Colorado,0.0
2020-02-16,Colorado,0.0
2020-02-17,Colorado,0.0
2020-02-18,Colorado,0.0
2020-02-19,Colorado,0.0
2020-02-20,Colorado,0.0
2020-02-21,Colorado,0.0
2020-02-22,Colorado,0.0
2020-02-23,Colorado,0.0
2020-02-24,Colorado,0.0
2020-02-25,Colorado,0.0
2020-02-26,Colorado,0.0
2020-02-27,Colorado,0.0
2020-02-28,Colorado,0.0
2020-02-29,Colorado,0.0
2020-03-01,Colorado,0.0
2020-03-02,Colorado,0.0
2020-03-03,Colorado,0.0
2020-03-04,Colorado,0.0
2020-03-05,Colorado,0.0
2020-03-06,Colorado,0.0
2020-03-07,Colorado,0.0
2020-03-08,Colorado,0.0
2020-03-09,Colorado,0.0
2020-03-10,Colorado,0.0
2020-03-11,Colorado,0.0
2020-03-12,Colorado,0.0
2020-03-13,Colorado,0.0
2020-03-14,Colorado,0.0
2020-03-15,Colorado,0.0
2020-03-16,Colorado,0.0
2020-03-17,Colorado,0.0
2020-03-18,Colorado,0.0
2020-03-19,Colorado,0.0
2020-03-20,Colorado,3.0
2020-03-21,Colorado,3.0
2020-03-22,Colorado,6.0
2020-03-23,Colorado,5.0
2020-03-24,Colorado,6.0
2020-03-25,Colorado,12.0
2020-03-26,Colorado,15.0
2020-03-27,Colorado,16.0
2020-03-28,Colorado,22.0
2020-03-29,Colorado,29.0
2020-03-30,Colorado,29.0
2020-03-31,Colorado,40.0
2020-04-01,Colorado,43.0
2020-04-02,Colorado,49.0
2020-04-03,Colorado,59.0
2020-04-04,Colorado,69.0
2020-04-05,Colorado,85.0
2020-04-06,Colorado,94.0
2020-04-07,Colorado,104.0
2020-04-08,Colorado,114.0
2020-04-09,Colorado,120.0
2020-04-10,Colorado,139.0
2020-04-11,Colorado,153.0
2020-04-12,Colorado,180.0
2020-04-13,Colorado,199.0
2020-04-14,Colorado,216.0
2020-04-15,Colorado,227.0
2020-04-16,Colorado,248.0
2020-04-17,Colorado,272.0
2020-04-18,Colorado,295.0
2020-04-19,Colorado,332.0
2020-04-20,Colorado,346.0
2020-04-21,Colorado,388.0
2020-04-22,Colorado,420.0
2020-04-23,Colorado,452.0
2020-04-24,Colorado,511.0
2020-04-25,Colorado,2086.0
2020-04-26,Colorado,2150.0
2020-04-27,Colorado,2150.0
2020-04-28,Colorado,2275.0
2020-04-29,Colorado,2275.0
2020-04-30,Colorado,2415.0
2020-05-01,Colorado,2486.0
2020-05-02,Colorado,2553.0
2020-05-03,Colorado,2607.0
2020-05-04,Colorado,2650.0
2020-05-05,Colorado,2743.0
2020-05-06,Colorado,2801.0
2020-05-07,Colorado,2869.0
2020-05-08,Colorado,2869.0
2020-05-09,Colorado,2974.0
2020-05-10,Colorado,3023.0
2020-05-11,Colorado,3076.0
2020-05-12,Colorado,3114.0
2020-05-13,Colorado,3171.0
2020-05-14,Colorado,3217.0
2020-05-15,Colorado,3217.0
2020-05-16,Colorado,3312.0
2020-05-17,Colorado,3346.0
2020-05-18,Colorado,3346.0
2020-05-19,Colorado,3431.0
2020-05-20,Colorado,3478.0
2020-05-21,Colorado,3532.0
2020-05-22,Colorado,3580.0
2020-05-23,Colorado,3612.0
2020-05-24,Colorado,3640.0
2020-05-25,Colorado,3666.0
2020-05-26,Colorado,3702.0
2020-05-27,Colorado,3741.0
2020-05-28,Colorado,3783.0
2020-05-29,Colorado,3838.0
2020-05-30,Colorado,3859.0
2020-05-31,Colorado,3919.0
2020-06-01,Colorado,3919.0
2020-06-02,Colorado,3954.0
2020-06-03,Colorado,3983.0
2020-06-04,Colorado,4014.0
2020-06-05,Colorado,4034.0
2020-06-06,Colorado,4055.0
2020-06-07,Colorado,4074.0
2020-06-08,Colorado,4091.0
2020-06-09,Colorado,4112.0
2020-06-10,Colorado,4130.0
2020-06-11,Colorado,4150.0
2020-06-12,Colorado,4169.0
2020-06-13,Colorado,4184.0
2020-06-14,Colorado,4178.0
2020-06-15,Colorado,4196.0
2020-06-16,Colorado,4196.0
2020-06-17,Colorado,4231.0
2020-06-18,Colorado,4253.0
2020-06-19,Colorado,4280.0
2020-06-20,Colorado,4296.0
2020-06-21,Colorado,4309.0
2020-06-22,Colorado,4328.0
2020-06-23,Colorado,4342.0
2020-06-24,Colorado,4370.0
2020-06-25,Colorado,4392.0
2020-06-26,Colorado,4412.0
2020-06-27,Colorado,4430.0
2020-06-28,Colorado,4442.0
2020-06-29,Colorado,4459.0
2020-06-30,Colorado,4479.0
2020-07-01,Colorado,4502.0
2020-07-02,Colorado,4524.0
2020-07-03,Colorado,4541.0
2020-07-04,Colorado,4557.0
2020-07-05,Colorado,4568.0
2020-07-06,Colorado,4603.0
2020-07-07,Colorado,4636.0
2020-07-08,Colorado,4669.0
2020-07-09,Colorado,4669.0
2020-07-10,Colorado,4691.0
2020-07-11,Colorado,4728.0
2020-07-12,Colorado,4749.0
2020-07-13,Colorado,4780.0
2020-07-14,Colorado,4808.0
2020-07-15,Colorado,4844.0
2020-07-16,Colorado,4880.0
2020-07-17,Colorado,4909.0
2020-07-18,Colorado,4927.0
2020-07-19,Colorado,4948.0
2020-01-22,Connecticut,0.0
2020-01-23,Connecticut,0.0
2020-01-24,Connecticut,0.0
2020-01-25,Connecticut,0.0
2020-01-26,Connecticut,0.0
2020-01-27,Connecticut,0.0
2020-01-28,Connecticut,0.0
2020-01-29,Connecticut,0.0
2020-01-30,Connecticut,0.0
2020-01-31,Connecticut,0.0
2020-02-01,Connecticut,0.0
2020-02-02,Connecticut,0.0
2020-02-03,Connecticut,0.0
2020-02-04,Connecticut,0.0
2020-02-05,Connecticut,0.0
2020-02-06,Connecticut,0.0
2020-02-07,Connecticut,0.0
2020-02-08,Connecticut,0.0
2020-02-09,Connecticut,0.0
2020-02-10,Connecticut,0.0
2020-02-11,Connecticut,0.0
2020-02-12,Connecticut,0.0
2020-02-13,Connecticut,0.0
2020-02-14,Connecticut,0.0
2020-02-15,Connecticut,0.0
2020-02-16,Connecticut,0.0
2020-02-17,Connecticut,0.0
2020-02-18,Connecticut,0.0
2020-02-19,Connecticut,0.0
2020-02-20,Connecticut,0.0
2020-02-21,Connecticut,0.0
2020-02-22,Connecticut,0.0
2020-02-23,Connecticut,0.0
2020-02-24,Connecticut,0.0
2020-02-25,Connecticut,0.0
2020-02-26,Connecticut,0.0
2020-02-27,Connecticut,0.0
2020-02-28,Connecticut,0.0
2020-02-29,Connecticut,0.0
2020-03-01,Connecticut,0.0
2020-03-02,Connecticut,0.0
2020-03-03,Connecticut,0.0
2020-03-04,Connecticut,0.0
2020-03-05,Connecticut,0.0
2020-03-06,Connecticut,0.0
2020-03-07,Connecticut,0.0
2020-03-08,Connecticut,0.0
2020-03-09,Connecticut,0.0
2020-03-10,Connecticut,0.0
2020-03-11,Connecticut,0.0
2020-03-12,Connecticut,0.0
2020-03-13,Connecticut,0.0
2020-03-14,Connecticut,0.0
2020-03-15,Connecticut,0.0
2020-03-16,Connecticut,0.0
2020-03-17,Connecticut,0.0
2020-03-18,Connecticut,0.0
2020-03-19,Connecticut,0.0
2020-03-20,Connecticut,0.0
2020-03-21,Connecticut,0.0
2020-03-22,Connecticut,0.0
2020-03-23,Connecticut,4.0
2020-03-24,Connecticut,5.0
2020-03-25,Connecticut,10.0
2020-03-26,Connecticut,13.0
2020-03-27,Connecticut,16.0
2020-03-28,Connecticut,18.0
2020-03-29,Connecticut,24.0
2020-03-30,Connecticut,30.0
2020-03-31,Connecticut,40.0
2020-04-01,Connecticut,45.0
2020-04-02,Connecticut,50.0
2020-04-03,Connecticut,65.0
2020-04-04,Connecticut,73.0
2020-04-05,Connecticut,82.0
2020-04-06,Connecticut,103.0
2020-04-07,Connecticut,121.0
2020-04-08,Connecticut,127.0
2020-04-09,Connecticut,171.0
2020-04-10,Connecticut,196.0
2020-04-11,Connecticut,231.0
2020-04-12,Connecticut,259.0
2020-04-13,Connecticut,310.0
2020-04-14,Connecticut,346.0
2020-04-15,Connecticut,390.0
2020-04-16,Connecticut,448.0
2020-04-17,Connecticut,504.0
2020-04-18,Connecticut,558.0
2020-04-19,Connecticut,605.0
2020-04-20,Connecticut,704.0
2020-04-21,Connecticut,763.0
2020-04-22,Connecticut,885.0
2020-04-23,Connecticut,956.0
2020-04-24,Connecticut,1038.0
2020-04-25,Connecticut,1116.0
2020-04-26,Connecticut,1199.0
2020-04-27,Connecticut,1288.0
2020-04-28,Connecticut,1358.0
2020-04-29,Connecticut,1438.0
2020-04-30,Connecticut,1547.0
2020-05-01,Connecticut,4346.0
2020-05-02,Connecticut,4346.0
2020-05-03,Connecticut,4346.0
2020-05-04,Connecticut,4346.0
2020-05-05,Connecticut,4346.0
2020-05-06,Connecticut,4346.0
2020-05-07,Connecticut,5413.0
2020-05-08,Connecticut,5413.0
2020-05-09,Connecticut,5413.0
2020-05-10,Connecticut,5413.0
2020-05-11,Connecticut,5413.0
2020-05-12,Connecticut,5413.0
2020-05-13,Connecticut,5413.0
2020-05-14,Connecticut,6264.0
2020-05-15,Connecticut,6264.0
2020-05-16,Connecticut,6264.0
2020-05-17,Connecticut,6264.0
2020-05-18,Connecticut,6264.0
2020-05-19,Connecticut,6264.0
2020-05-20,Connecticut,6264.0
2020-05-21,Connecticut,6264.0
2020-05-22,Connecticut,7127.0
2020-05-23,Connecticut,7127.0
2020-05-24,Connecticut,7127.0
2020-05-25,Connecticut,7127.0
2020-05-26,Connecticut,7127.0
2020-05-27,Connecticut,7127.0
2020-05-28,Connecticut,7127.0
2020-05-29,Connecticut,7127.0
2020-05-30,Connecticut,7127.0
2020-05-31,Connecticut,7127.0
2020-06-01,Connecticut,7511.0
2020-06-02,Connecticut,7511.0
2020-06-03,Connecticut,7511.0
2020-06-04,Connecticut,7284.0
2020-06-05,Connecticut,7284.0
2020-06-06,Connecticut,7284.0
2020-06-07,Connecticut,7284.0
2020-06-08,Connecticut,7284.0
2020-06-09,Connecticut,7284.0
2020-06-10,Connecticut,7284.0
2020-06-11,Connecticut,7611.0
2020-06-12,Connecticut,7611.0
2020-06-13,Connecticut,7611.0
2020-06-14,Connecticut,7611.0
2020-06-15,Connecticut,7611.0
2020-06-16,Connecticut,7611.0
2020-06-17,Connecticut,7611.0
2020-06-18,Connecticut,7842.0
2020-06-19,Connecticut,7842.0
2020-06-20,Connecticut,7842.0
2020-06-21,Connecticut,7842.0
2020-06-22,Connecticut,7842.0
2020-06-23,Connecticut,7842.0
2020-06-24,Connecticut,7842.0
2020-06-25,Connecticut,8053.0
2020-06-26,Connecticut,8053.0
2020-06-27,Connecticut,8053.0
2020-06-28,Connecticut,8053.0
2020-06-29,Connecticut,8053.0
2020-06-30,Connecticut,8053.0
2020-07-01,Connecticut,8053.0
2020-07-02,Connecticut,8210.0
2020-07-03,Connecticut,8210.0
2020-07-04,Connecticut,8210.0
2020-07-05,Connecticut,8210.0
2020-07-06,Connecticut,8210.0
2020-07-07,Connecticut,8210.0
2020-07-08,Connecticut,8210.0
2020-07-09,Connecticut,8351.0
2020-07-10,Connecticut,8351.0
2020-07-11,Connecticut,8351.0
2020-07-12,Connecticut,8351.0
2020-07-13,Connecticut,8351.0
2020-07-14,Connecticut,8351.0
2020-07-15,Connecticut,8351.0
2020-07-16,Connecticut,8466.0
2020-07-17,Connecticut,8466.0
2020-07-18,Connecticut,8466.0
2020-07-19,Connecticut,8466.0
2020-01-22,Delaware,0.0
2020-01-23,Delaware,0.0
2020-01-24,Delaware,0.0
2020-01-25,Delaware,0.0
2020-01-26,Delaware,0.0
2020-01-27,Delaware,0.0
2020-01-28,Delaware,0.0
2020-01-29,Delaware,0.0
2020-01-30,Delaware,0.0
2020-01-31,Delaware,0.0
2020-02-01,Delaware,0.0
2020-02-02,Delaware,0.0
2020-02-03,Delaware,0.0
2020-02-04,Delaware,0.0
2020-02-05,Delaware,0.0
2020-02-06,Delaware,0.0
2020-02-07,Delaware,0.0
2020-02-08,Delaware,0.0
2020-02-09,Delaware,0.0
2020-02-10,Delaware,0.0
2020-02-11,Delaware,0.0
2020-02-12,Delaware,0.0
2020-02-13,Delaware,0.0
2020-02-14,Delaware,0.0
2020-02-15,Delaware,0.0
2020-02-16,Delaware,0.0
2020-02-17,Delaware,0.0
2020-02-18,Delaware,0.0
2020-02-19,Delaware,0.0
2020-02-20,Delaware,0.0
2020-02-21,Delaware,0.0
2020-02-22,Delaware,0.0
2020-02-23,Delaware,0.0
2020-02-24,Delaware,0.0
2020-02-25,Delaware,0.0
2020-02-26,Delaware,0.0
2020-02-27,Delaware,0.0
2020-02-28,Delaware,0.0
2020-02-29,Delaware,0.0
2020-03-01,Delaware,0.0
2020-03-02,Delaware,0.0
2020-03-03,Delaware,0.0
2020-03-04,Delaware,0.0
2020-03-05,Delaware,0.0
2020-03-06,Delaware,0.0
2020-03-07,Delaware,0.0
2020-03-08,Delaware,0.0
2020-03-09,Delaware,0.0
2020-03-10,Delaware,0.0
2020-03-11,Delaware,0.0
2020-03-12,Delaware,0.0
2020-03-13,Delaware,0.0
2020-03-14,Delaware,0.0
2020-03-15,Delaware,0.0
2020-03-16,Delaware,0.0
2020-03-17,Delaware,0.0
2020-03-18,Delaware,0.0
2020-03-19,Delaware,0.0
2020-03-20,Delaware,0.0
2020-03-21,Delaware,0.0
2020-03-22,Delaware,0.0
2020-03-23,Delaware,0.0
2020-03-24,Delaware,0.0
2020-03-25,Delaware,8.0
2020-03-26,Delaware,7.0
2020-03-27,Delaware,7.0
2020-03-28,Delaware,14.0
2020-03-29,Delaware,18.0
2020-03-30,Delaware,21.0
2020-03-31,Delaware,25.0
2020-04-01,Delaware,30.0
2020-04-02,Delaware,33.0
2020-04-03,Delaware,36.0
2020-04-04,Delaware,47.0
2020-04-05,Delaware,54.0
2020-04-06,Delaware,66.0
2020-04-07,Delaware,78.0
2020-04-08,Delaware,97.0
2020-04-09,Delaware,106.0
2020-04-10,Delaware,118.0
2020-04-11,Delaware,136.0
2020-04-12,Delaware,191.0
2020-04-13,Delaware,213.0
2020-04-14,Delaware,277.0
2020-04-15,Delaware,354.0
2020-04-16,Delaware,378.0
2020-04-17,Delaware,378.0
2020-04-18,Delaware,423.0
2020-04-19,Delaware,466.0
2020-04-20,Delaware,495.0
2020-04-21,Delaware,565.0
2020-04-22,Delaware,599.0
2020-04-23,Delaware,643.0
2020-04-24,Delaware,703.0
2020-04-25,Delaware,809.0
2020-04-26,Delaware,911.0
2020-04-27,Delaware,996.0
2020-04-28,Delaware,1096.0
2020-04-29,Delaware,1173.0
2020-04-30,Delaware,1275.0
2020-05-01,Delaware,1403.0
2020-05-02,Delaware,1546.0
2020-05-03,Delaware,1640.0
2020-05-04,Delaware,1716.0
2020-05-05,Delaware,1847.0
2020-05-06,Delaware,2008.0
2020-05-07,Delaware,2110.0
2020-05-08,Delaware,2288.0
2020-05-09,Delaware,2450.0
2020-05-10,Delaware,2537.0
2020-05-11,Delaware,2619.0
2020-05-12,Delaware,2802.0
2020-05-13,Delaware,2942.0
2020-05-14,Delaware,3080.0
2020-05-15,Delaware,3210.0
2020-05-16,Delaware,3367.0
2020-05-17,Delaware,3478.0
2020-05-18,Delaware,3545.0
2020-05-19,Delaware,3760.0
2020-05-20,Delaware,3965.0
2020-05-21,Delaware,4130.0
2020-05-22,Delaware,4296.0
2020-05-23,Delaware,4454.0
2020-05-24,Delaware,4598.0
2020-05-25,Delaware,4693.0
2020-05-26,Delaware,4802.0
2020-05-27,Delaware,4909.0
2020-05-28,Delaware,5010.0
2020-05-29,Delaware,5103.0
2020-05-30,Delaware,5205.0
2020-05-31,Delaware,5266.0
2020-06-01,Delaware,5353.0
2020-06-02,Delaware,5442.0
2020-06-03,Delaware,5493.0
2020-06-04,Delaware,5562.0
2020-06-05,Delaware,5631.0
2020-06-06,Delaware,5696.0
2020-06-07,Delaware,5792.0
2020-06-08,Delaware,5791.0
2020-06-09,Delaware,5888.0
2020-06-10,Delaware,5939.0
2020-06-11,Delaware,6001.0
2020-06-12,Delaware,6062.0
2020-06-13,Delaware,6116.0
2020-06-14,Delaware,6172.0
2020-06-15,Delaware,6172.0
2020-06-16,Delaware,6256.0
2020-06-17,Delaware,6305.0
2020-06-18,Delaware,6350.0
2020-06-19,Delaware,6395.0
2020-06-20,Delaware,6395.0
2020-06-21,Delaware,6459.0
2020-06-22,Delaware,6459.0
2020-06-23,Delaware,6554.0
2020-06-24,Delaware,6598.0
2020-06-25,Delaware,6646.0
2020-06-26,Delaware,6661.0
2020-06-27,Delaware,6665.0
2020-06-28,Delaware,6665.0
2020-06-29,Delaware,6665.0
2020-06-30,Delaware,6667.0
2020-07-01,Delaware,6676.0
2020-07-02,Delaware,6678.0
2020-07-03,Delaware,6692.0
2020-07-04,Delaware,6711.0
2020-07-05,Delaware,6740.0
2020-07-06,Delaware,6778.0
2020-07-07,Delaware,6815.0
2020-07-08,Delaware,6893.0
2020-07-09,Delaware,6901.0
2020-07-10,Delaware,6949.0
2020-07-11,Delaware,7002.0
2020-07-12,Delaware,7120.0
2020-07-13,Delaware,7139.0
2020-07-14,Delaware,7184.0
2020-07-15,Delaware,7236.0
2020-07-16,Delaware,7269.0
2020-07-17,Delaware,7315.0
2020-07-18,Delaware,7362.0
2020-07-19,Delaware,7362.0
2020-01-22,Diamond Princess,0.0
2020-01-23,Diamond Princess,0.0
2020-01-24,Diamond Princess,0.0
2020-01-25,Diamond Princess,0.0
2020-01-26,Diamond Princess,0.0
2020-01-27,Diamond Princess,0.0
2020-01-28,Diamond Princess,0.0
2020-01-29,Diamond Princess,0.0
2020-01-30,Diamond Princess,0.0
2020-01-31,Diamond Princess,0.0
2020-02-01,Diamond Princess,0.0
2020-02-02,Diamond Princess,0.0
2020-02-03,Diamond Princess,0.0
2020-02-04,Diamond Princess,0.0
2020-02-05,Diamond Princess,0.0
2020-02-06,Diamond Princess,0.0
2020-02-07,Diamond Princess,0.0
2020-02-08,Diamond Princess,0.0
2020-02-09,Diamond Princess,0.0
2020-02-10,Diamond Princess,0.0
2020-02-11,Diamond Princess,0.0
2020-02-12,Diamond Princess,0.0
2020-02-13,Diamond Princess,0.0
2020-02-14,Diamond Princess,0.0
2020-02-15,Diamond Princess,0.0
2020-02-16,Diamond Princess,0.0
2020-02-17,Diamond Princess,0.0
2020-02-18,Diamond Princess,0.0
2020-02-19,Diamond Princess,0.0
2020-02-20,Diamond Princess,0.0
2020-02-21,Diamond Princess,0.0
2020-02-22,Diamond Princess,0.0
2020-02-23,Diamond Princess,0.0
2020-02-24,Diamond Princess,0.0
2020-02-25,Diamond Princess,0.0
2020-02-26,Diamond Princess,0.0
2020-02-27,Diamond Princess,0.0
2020-02-28,Diamond Princess,0.0
2020-02-29,Diamond Princess,0.0
2020-03-01,Diamond Princess,0.0
2020-03-02,Diamond Princess,0.0
2020-03-03,Diamond Princess,0.0
2020-03-04,Diamond Princess,0.0
2020-03-05,Diamond Princess,0.0
2020-03-06,Diamond Princess,0.0
2020-03-07,Diamond Princess,0.0
2020-03-08,Diamond Princess,0.0
2020-03-09,Diamond Princess,0.0
2020-03-10,Diamond Princess,0.0
2020-03-11,Diamond Princess,0.0
2020-03-12,Diamond Princess,0.0
2020-03-13,Diamond Princess,0.0
2020-03-14,Diamond Princess,0.0
2020-03-15,Diamond Princess,0.0
2020-03-16,Diamond Princess,0.0
2020-03-17,Diamond Princess,0.0
2020-03-18,Diamond Princess,0.0
2020-03-19,Diamond Princess,0.0
2020-03-20,Diamond Princess,0.0
2020-03-21,Diamond Princess,0.0
2020-03-22,Diamond Princess,0.0
2020-03-23,Diamond Princess,0.0
2020-03-24,Diamond Princess,0.0
2020-03-25,Diamond Princess,0.0
2020-03-26,Diamond Princess,0.0
2020-03-27,Diamond Princess,0.0
2020-03-28,Diamond Princess,0.0
2020-03-29,Diamond Princess,0.0
2020-03-30,Diamond Princess,0.0
2020-03-31,Diamond Princess,0.0
2020-04-01,Diamond Princess,0.0
2020-04-02,Diamond Princess,0.0
2020-04-03,Diamond Princess,0.0
2020-04-04,Diamond Princess,0.0
2020-04-05,Diamond Princess,0.0
2020-04-06,Diamond Princess,0.0
2020-04-07,Diamond Princess,0.0
2020-04-08,Diamond Princess,0.0
2020-04-09,Diamond Princess,0.0
2020-04-10,Diamond Princess,0.0
2020-04-11,Diamond Princess,0.0
2020-04-12,Diamond Princess,0.0
2020-04-13,Diamond Princess,0.0
2020-04-14,Diamond Princess,0.0
2020-04-15,Diamond Princess,0.0
2020-04-16,Diamond Princess,0.0
2020-04-17,Diamond Princess,0.0
2020-04-18,Diamond Princess,0.0
2020-04-19,Diamond Princess,0.0
2020-04-20,Diamond Princess,0.0
2020-04-21,Diamond Princess,0.0
2020-04-22,Diamond Princess,0.0
2020-04-23,Diamond Princess,0.0
2020-04-24,Diamond Princess,0.0
2020-04-25,Diamond Princess,0.0
2020-04-26,Diamond Princess,0.0
2020-04-27,Diamond Princess,0.0
2020-04-28,Diamond Princess,0.0
2020-04-29,Diamond Princess,0.0
2020-04-30,Diamond Princess,0.0
2020-05-01,Diamond Princess,0.0
2020-05-02,Diamond Princess,0.0
2020-05-03,Diamond Princess,0.0
2020-05-04,Diamond Princess,0.0
2020-05-05,Diamond Princess,0.0
2020-05-06,Diamond Princess,0.0
2020-05-07,Diamond Princess,0.0
2020-05-08,Diamond Princess,0.0
2020-05-09,Diamond Princess,0.0
2020-05-10,Diamond Princess,0.0
2020-05-11,Diamond Princess,0.0
2020-05-12,Diamond Princess,0.0
2020-05-13,Diamond Princess,0.0
2020-05-14,Diamond Princess,0.0
2020-05-15,Diamond Princess,0.0
2020-05-16,Diamond Princess,0.0
2020-05-17,Diamond Princess,0.0
2020-05-18,Diamond Princess,0.0
2020-05-19,Diamond Princess,0.0
2020-05-20,Diamond Princess,0.0
2020-05-21,Diamond Princess,0.0
2020-05-22,Diamond Princess,0.0
2020-05-23,Diamond Princess,0.0
2020-05-24,Diamond Princess,0.0
2020-05-25,Diamond Princess,0.0
2020-05-26,Diamond Princess,0.0
2020-05-27,Diamond Princess,0.0
2020-05-28,Diamond Princess,0.0
2020-05-29,Diamond Princess,0.0
2020-05-30,Diamond Princess,0.0
2020-05-31,Diamond Princess,0.0
2020-06-01,Diamond Princess,0.0
2020-06-02,Diamond Princess,0.0
2020-06-03,Diamond Princess,0.0
2020-06-04,Diamond Princess,0.0
2020-06-05,Diamond Princess,0.0
2020-06-06,Diamond Princess,0.0
2020-06-07,Diamond Princess,0.0
2020-06-08,Diamond Princess,0.0
2020-06-09,Diamond Princess,0.0
2020-06-10,Diamond Princess,0.0
2020-06-11,Diamond Princess,0.0
2020-06-12,Diamond Princess,0.0
2020-06-13,Diamond Princess,0.0
2020-06-14,Diamond Princess,0.0
2020-06-15,Diamond Princess,0.0
2020-06-16,Diamond Princess,0.0
2020-06-17,Diamond Princess,0.0
2020-06-18,Diamond Princess,0.0
2020-06-19,Diamond Princess,0.0
2020-06-20,Diamond Princess,0.0
2020-06-21,Diamond Princess,0.0
2020-06-22,Diamond Princess,0.0
2020-06-23,Diamond Princess,0.0
2020-06-24,Diamond Princess,0.0
2020-06-25,Diamond Princess,0.0
2020-06-26,Diamond Princess,0.0
2020-06-27,Diamond Princess,0.0
2020-06-28,Diamond Princess,0.0
2020-06-29,Diamond Princess,0.0
2020-06-30,Diamond Princess,0.0
2020-07-01,Diamond Princess,0.0
2020-07-02,Diamond Princess,0.0
2020-07-03,Diamond Princess,0.0
2020-07-04,Diamond Princess,0.0
2020-07-05,Diamond Princess,0.0
2020-07-06,Diamond Princess,0.0
2020-07-07,Diamond Princess,0.0
2020-07-08,Diamond Princess,0.0
2020-07-09,Diamond Princess,0.0
2020-07-10,Diamond Princess,0.0
2020-07-11,Diamond Princess,0.0
2020-07-12,Diamond Princess,0.0
2020-07-13,Diamond Princess,0.0
2020-07-14,Diamond Princess,0.0
2020-07-15,Diamond Princess,0.0
2020-07-16,Diamond Princess,0.0
2020-07-17,Diamond Princess,0.0
2020-07-18,Diamond Princess,0.0
2020-07-19,Diamond Princess,0.0
2020-01-22,District of Columbia,0.0
2020-01-23,District of Columbia,0.0
2020-01-24,District of Columbia,0.0
2020-01-25,District of Columbia,0.0
2020-01-26,District of Columbia,0.0
2020-01-27,District of Columbia,0.0
2020-01-28,District of Columbia,0.0
2020-01-29,District of Columbia,0.0
2020-01-30,District of Columbia,0.0
2020-01-31,District of Columbia,0.0
2020-02-01,District of Columbia,0.0
2020-02-02,District of Columbia,0.0
2020-02-03,District of Columbia,0.0
2020-02-04,District of Columbia,0.0
2020-02-05,District of Columbia,0.0
2020-02-06,District of Columbia,0.0
2020-02-07,District of Columbia,0.0
2020-02-08,District of Columbia,0.0
2020-02-09,District of Columbia,0.0
2020-02-10,District of Columbia,0.0
2020-02-11,District of Columbia,0.0
2020-02-12,District of Columbia,0.0
2020-02-13,District of Columbia,0.0
2020-02-14,District of Columbia,0.0
2020-02-15,District of Columbia,0.0
2020-02-16,District of Columbia,0.0
2020-02-17,District of Columbia,0.0
2020-02-18,District of Columbia,0.0
2020-02-19,District of Columbia,0.0
2020-02-20,District of Columbia,0.0
2020-02-21,District of Columbia,0.0
2020-02-22,District of Columbia,0.0
2020-02-23,District of Columbia,0.0
2020-02-24,District of Columbia,0.0
2020-02-25,District of Columbia,0.0
2020-02-26,District of Columbia,0.0
2020-02-27,District of Columbia,0.0
2020-02-28,District of Columbia,0.0
2020-02-29,District of Columbia,0.0
2020-03-01,District of Columbia,0.0
2020-03-02,District of Columbia,0.0
2020-03-03,District of Columbia,0.0
2020-03-04,District of Columbia,0.0
2020-03-05,District of Columbia,0.0
2020-03-06,District of Columbia,0.0
2020-03-07,District of Columbia,0.0
2020-03-08,District of Columbia,0.0
2020-03-09,District of Columbia,0.0
2020-03-10,District of Columbia,0.0
2020-03-11,District of Columbia,0.0
2020-03-12,District of Columbia,0.0
2020-03-13,District of Columbia,0.0
2020-03-14,District of Columbia,0.0
2020-03-15,District of Columbia,0.0
2020-03-16,District of Columbia,0.0
2020-03-17,District of Columbia,0.0
2020-03-18,District of Columbia,0.0
2020-03-19,District of Columbia,0.0
2020-03-20,District of Columbia,0.0
2020-03-21,District of Columbia,0.0
2020-03-22,District of Columbia,0.0
2020-03-23,District of Columbia,0.0
2020-03-24,District of Columbia,0.0
