Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
3353,24/06/20,8:00 AM,Andhra Pradesh,-,-,4599,119,10002
3354,24/06/20,8:00 AM,Arunachal Pradesh,-,-,22,0,148
3355,24/06/20,8:00 AM,Assam,-,-,3762,9,5831
3356,24/06/20,8:00 AM,Bihar,-,-,6104,56,8153
3357,24/06/20,8:00 AM,Chandigarh,-,-,322,6,418
3358,24/06/20,8:00 AM,Chhattisgarh,-,-,1553,12,2362
3359,24/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,29,0,120
3360,24/06/20,8:00 AM,Delhi,-,-,39313,2301,66602
3361,24/06/20,8:00 AM,Goa,-,-,205,1,909
3362,24/06/20,8:00 AM,Gujarat,-,-,20513,1710,28371
3363,24/06/20,8:00 AM,Haryana,-,-,6498,178,11520
3364,24/06/20,8:00 AM,Himachal Pradesh,-,-,443,8,775
3365,24/06/20,8:00 AM,Jammu and Kashmir,-,-,3642,87,6236
3366,24/06/20,8:00 AM,Jharkhand,-,-,1520,11,2185
3367,24/06/20,8:00 AM,Karnataka,-,-,6004,150,9721
3368,24/06/20,8:00 AM,Kerala,-,-,1809,22,3451
3369,24/06/20,8:00 AM,Ladakh,-,-,148,1,932
3370,24/06/20,8:00 AM,Madhya Pradesh,-,-,9335,525,12261
3371,24/06/20,8:00 AM,Maharashtra,-,-,69631,6531,139010
3372,24/06/20,8:00 AM,Manipur,-,-,258,0,921
3373,24/06/20,8:00 AM,Meghalaya,-,-,37,1,46
3374,24/06/20,8:00 AM,Mizoram,-,-,9,0,142
3375,24/06/20,8:00 AM,Nagaland,-,-,141,0,330
3376,24/06/20,8:00 AM,Odisha,-,-,3988,17,5470
3377,24/06/20,8:00 AM,Puducherry,-,-,165,9,402
3378,24/06/20,8:00 AM,Punjab,-,-,3047,105,4397
3379,24/06/20,8:00 AM,Rajasthan,-,-,12213,365,15627
3380,24/06/20,8:00 AM,Sikkim,-,-,29,0,79
3381,24/06/20,8:00 AM,Tamil Nadu,-,-,35339,833,64603
3382,24/06/20,8:00 AM,Telangana,-,-,4224,220,9553
3383,24/06/20,8:00 AM,Tripura,-,-,807,1,1259
3384,24/06/20,8:00 AM,Uttarakhand,-,-,1602,30,2535
3385,24/06/20,8:00 AM,Uttar Pradesh,-,-,12116,588,18893
3386,24/06/20,8:00 AM,West Bengal,-,-,9218,580,14728
3387,24/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8141
3388,25/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,56
3389,25/06/20,8:00 AM,Andhra Pradesh,-,-,4779,124,10331
3390,25/06/20,8:00 AM,Arunachal Pradesh,-,-,38,0,158
3391,25/06/20,8:00 AM,Assam,-,-,3958,9,6198
3392,25/06/20,8:00 AM,Bihar,-,-,6113,57,8209
3393,25/06/20,8:00 AM,Chandigarh,-,-,323,6,420
3394,25/06/20,8:00 AM,Chhattisgarh,-,-,1627,12,2419
3395,25/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,30,0,120
3396,25/06/20,8:00 AM,Delhi,-,-,41437,2365,70390
3397,25/06/20,8:00 AM,Goa,-,-,289,2,951
3398,25/06/20,8:00 AM,Gujarat,-,-,21088,1735,28943
3399,25/06/20,8:00 AM,Haryana,-,-,6925,188,12010
3400,25/06/20,8:00 AM,Himachal Pradesh,-,-,466,8,806
3401,25/06/20,8:00 AM,Jammu and Kashmir,-,-,3818,88,6422
3402,25/06/20,8:00 AM,Jharkhand,-,-,1570,11,2207
3403,25/06/20,8:00 AM,Karnataka,-,-,6151,164,10118
3404,25/06/20,8:00 AM,Kerala,-,-,1888,22,3603
3405,25/06/20,8:00 AM,Ladakh,-,-,274,1,941
3406,25/06/20,8:00 AM,Madhya Pradesh,-,-,9473,534,12448
3407,25/06/20,8:00 AM,Maharashtra,-,-,73792,6739,142900
3408,25/06/20,8:00 AM,Manipur,-,-,328,0,970
3409,25/06/20,8:00 AM,Meghalaya,-,-,42,1,46
3410,25/06/20,8:00 AM,Mizoram,-,-,19,0,142
3411,25/06/20,8:00 AM,Nagaland,-,-,148,0,347
3412,25/06/20,8:00 AM,Odisha,-,-,4123,17,5752
3413,25/06/20,8:00 AM,Puducherry,-,-,176,9,461
3414,25/06/20,8:00 AM,Punjab,-,-,3099,113,4627
3415,25/06/20,8:00 AM,Rajasthan,-,-,12611,375,16009
3416,25/06/20,8:00 AM,Sikkim,-,-,39,0,84
3417,25/06/20,8:00 AM,Tamil Nadu,-,-,37763,866,67468
3418,25/06/20,8:00 AM,Telangana,-,-,4361,225,10444
3419,25/06/20,8:00 AM,Tripura,-,-,897,1,1259
3420,25/06/20,8:00 AM,Uttarakhand,-,-,1721,35,2623
3421,25/06/20,8:00 AM,Uttar Pradesh,-,-,12586,596,19557
3422,25/06/20,8:00 AM,West Bengal,-,-,9702,591,15173
3423,25/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8493
3424,26/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,59
3425,26/06/20,8:00 AM,Andhra Pradesh,-,-,4988,136,10884
3426,26/06/20,8:00 AM,Arunachal Pradesh,-,-,38,1,160
3427,26/06/20,8:00 AM,Assam,-,-,4033,9,6321
3428,26/06/20,8:00 AM,Bihar,-,-,6441,57,8473
3429,26/06/20,8:00 AM,Chandigarh,-,-,329,6,423
3430,26/06/20,8:00 AM,Chhattisgarh,-,-,1755,12,2452
3431,26/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,32,0,155
3432,26/06/20,8:00 AM,Delhi,-,-,44765,2429,73780
3433,26/06/20,8:00 AM,Goa,-,-,335,2,995
3434,26/06/20,8:00 AM,Gujarat,-,-,21498,1753,29520
3435,26/06/20,8:00 AM,Haryana,-,-,7380,198,12463
3436,26/06/20,8:00 AM,Himachal Pradesh,-,-,477,9,839
3437,26/06/20,8:00 AM,Jammu and Kashmir,-,-,3967,90,6549
3438,26/06/20,8:00 AM,Jharkhand,-,-,1605,12,2262
3439,26/06/20,8:00 AM,Karnataka,-,-,6670,170,10560
3440,26/06/20,8:00 AM,Kerala,-,-,1943,22,3726
3441,26/06/20,8:00 AM,Ladakh,-,-,358,1,941
3442,26/06/20,8:00 AM,Madhya Pradesh,-,-,9619,542,12596
3443,26/06/20,8:00 AM,Maharashtra,-,-,77453,6931,147741
3444,26/06/20,8:00 AM,Manipur,-,-,354,0,1056
3445,26/06/20,8:00 AM,Meghalaya,-,-,42,1,46
3446,26/06/20,8:00 AM,Mizoram,-,-,30,0,145
3447,26/06/20,8:00 AM,Nagaland,-,-,160,0,355
3448,26/06/20,8:00 AM,Odisha,-,-,4291,17,5962
3449,26/06/20,8:00 AM,Puducherry,-,-,187,9,502
3450,26/06/20,8:00 AM,Punjab,-,-,3192,120,4769
3451,26/06/20,8:00 AM,Rajasthan,-,-,12840,379,16296
3452,26/06/20,8:00 AM,Sikkim,-,-,39,0,85
3453,26/06/20,8:00 AM,Tamil Nadu,-,-,39999,911,70977
3454,26/06/20,8:00 AM,Telangana,-,-,4688,230,11364
3455,26/06/20,8:00 AM,Tripura,-,-,1019,1,1290
3456,26/06/20,8:00 AM,Uttarakhand,-,-,1758,36,2691
3457,26/06/20,8:00 AM,Uttar Pradesh,-,-,13119,611,20193
3458,26/06/20,8:00 AM,West Bengal,-,-,10190,606,15648
3459,26/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8123
3460,27/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,72
3461,27/06/20,8:00 AM,Andhra Pradesh,-,-,5196,148,11489
3462,27/06/20,8:00 AM,Arunachal Pradesh,-,-,42,1,172
3463,27/06/20,8:00 AM,Assam,-,-,4259,9,6607
3464,27/06/20,8:00 AM,Bihar,-,-,6762,58,8716
3465,27/06/20,8:00 AM,Chandigarh,-,-,335,6,425
3466,27/06/20,8:00 AM,Chhattisgarh,-,-,1914,13,2545
3467,27/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,41,0,163
3468,27/06/20,8:00 AM,Delhi,-,-,47091,2492,77240
3469,27/06/20,8:00 AM,Goa,-,-,370,2,1039
3470,27/06/20,8:00 AM,Gujarat,-,-,22030,1771,30095
3471,27/06/20,8:00 AM,Haryana,-,-,8016,211,12884
3472,27/06/20,8:00 AM,Himachal Pradesh,-,-,502,9,864
3473,27/06/20,8:00 AM,Jammu and Kashmir,-,-,4080,91,6762
3474,27/06/20,8:00 AM,Jharkhand,-,-,1643,12,2290
3475,27/06/20,8:00 AM,Karnataka,-,-,6916,180,11005
3476,27/06/20,8:00 AM,Kerala,-,-,2008,22,3876
3477,27/06/20,8:00 AM,Ladakh,-,-,358,1,946
3478,27/06/20,8:00 AM,Madhya Pradesh,-,-,9804,546,12798
3479,27/06/20,8:00 AM,Maharashtra,-,-,79815,7106,152765
3480,27/06/20,8:00 AM,Manipur,-,-,393,0,1075
3481,27/06/20,8:00 AM,Meghalaya,-,-,42,1,47
3482,27/06/20,8:00 AM,Mizoram,-,-,30,0,145
3483,27/06/20,8:00 AM,Nagaland,-,-,162,0,371
3484,27/06/20,8:00 AM,Odisha,-,-,4422,17,6180
3485,27/06/20,8:00 AM,Puducherry,-,-,187,9,502
3486,27/06/20,8:00 AM,Punjab,-,-,3201,122,4957
3487,27/06/20,8:00 AM,Rajasthan,-,-,13062,380,16660
3488,27/06/20,8:00 AM,Sikkim,-,-,39,0,86
3489,27/06/20,8:00 AM,Tamil Nadu,-,-,41357,957,74622
3490,27/06/20,8:00 AM,Telangana,-,-,4766,237,12349
3491,27/06/20,8:00 AM,Tripura,-,-,1055,1,1325
3492,27/06/20,8:00 AM,Uttarakhand,-,-,1822,37,2725
3493,27/06/20,8:00 AM,Uttar Pradesh,-,-,13583,630,20943
3494,27/06/20,8:00 AM,West Bengal,-,-,10535,616,16190
3495,27/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8023
3496,28/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,72
3497,28/06/20,8:00 AM,Andhra Pradesh,-,-,5480,157,12285
3498,28/06/20,8:00 AM,Arunachal Pradesh,-,-,54,1,177
3499,28/06/20,8:00 AM,Assam,-,-,4500,9,6816
3500,28/06/20,8:00 AM,Bihar,-,-,6843,59,8931
3501,28/06/20,8:00 AM,Chandigarh,-,-,335,6,428
3502,28/06/20,8:00 AM,Chhattisgarh,-,-,1914,13,2545
3503,28/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,55,0,177
3504,28/06/20,8:00 AM,Delhi,-,-,49301,2558,80188
3505,28/06/20,8:00 AM,Goa,-,-,420,2,1128
3506,28/06/20,8:00 AM,Gujarat,-,-,22409,1789,30709
3507,28/06/20,8:00 AM,Haryana,-,-,8472,218,13427
3508,28/06/20,8:00 AM,Himachal Pradesh,-,-,509,9,894
3509,28/06/20,8:00 AM,Jammu and Kashmir,-,-,4225,93,6966
3510,28/06/20,8:00 AM,Jharkhand,-,-,1724,12,2339
3511,28/06/20,8:00 AM,Karnataka,-,-,7287,191,11923
3512,28/06/20,8:00 AM,Kerala,-,-,2110,22,4071
3513,28/06/20,8:00 AM,Ladakh,-,-,554,1,960
3514,28/06/20,8:00 AM,Madhya Pradesh,-,-,9971,550,12965
3515,28/06/20,8:00 AM,Maharashtra,-,-,84245,7273,159133
3516,28/06/20,8:00 AM,Manipur,-,-,432,0,1092
3517,28/06/20,8:00 AM,Meghalaya,-,-,42,1,47
3518,28/06/20,8:00 AM,Mizoram,-,-,55,0,148
3519,28/06/20,8:00 AM,Nagaland,-,-,164,0,387
3520,28/06/20,8:00 AM,Odisha,-,-,4606,18,6350
3521,28/06/20,8:00 AM,Puducherry,-,-,221,10,619
3522,28/06/20,8:00 AM,Punjab,-,-,3320,128,5056
3523,28/06/20,8:00 AM,Rajasthan,-,-,13367,391,16944
3524,28/06/20,8:00 AM,Sikkim,-,-,46,0,87
3525,28/06/20,8:00 AM,Tamil Nadu,-,-,44094,1025,78335
3526,28/06/20,8:00 AM,Telangana,-,-,4928,243,13436
3527,28/06/20,8:00 AM,Tripura,-,-,1071,1,1334
3528,28/06/20,8:00 AM,Uttarakhand,-,-,1912,37,2791
3529,28/06/20,8:00 AM,Uttar Pradesh,-,-,14215,649,21549
3530,28/06/20,8:00 AM,West Bengal,-,-,10789,629,16711
3531,28/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7839
3532,29/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,45,0,76
3533,29/06/20,8:00 AM,Andhra Pradesh,-,-,5908,169,13241
3534,29/06/20,8:00 AM,Arunachal Pradesh,-,-,60,1,182
3535,29/06/20,8:00 AM,Assam,-,-,5088,10,7206
3536,29/06/20,8:00 AM,Bihar,-,-,7118,60,9212
3537,29/06/20,8:00 AM,Chandigarh,-,-,336,6,429
3538,29/06/20,8:00 AM,Chhattisgarh,-,-,2091,13,2662
3539,29/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,60,0,178
3540,29/06/20,8:00 AM,Delhi,-,-,52607,2623,83077
3541,29/06/20,8:00 AM,Goa,-,-,478,3,1198
3542,29/06/20,8:00 AM,Gujarat,-,-,22800,1808,31320
3543,29/06/20,8:00 AM,Haryana,-,-,8917,223,13829
3544,29/06/20,8:00 AM,Himachal Pradesh,-,-,529,9,916
3545,29/06/20,8:00 AM,Jammu and Kashmir,-,-,4316,94,7093
3546,29/06/20,8:00 AM,Jharkhand,-,-,1793,12,2364
3547,29/06/20,8:00 AM,Karnataka,-,-,7507,207,13190
3548,29/06/20,8:00 AM,Kerala,-,-,2152,22,4189
3549,29/06/20,8:00 AM,Ladakh,-,-,586,1,963
3550,29/06/20,8:00 AM,Madhya Pradesh,-,-,10084,557,13186
3551,29/06/20,8:00 AM,Maharashtra,-,-,86575,7429,164626
3552,29/06/20,8:00 AM,Manipur,-,-,455,0,1185
3553,29/06/20,8:00 AM,Meghalaya,-,-,42,1,47
3554,29/06/20,8:00 AM,Mizoram,-,-,55,0,148
3555,29/06/20,8:00 AM,Nagaland,-,-,164,0,415
3556,29/06/20,8:00 AM,Odisha,-,-,4743,21,6614
3557,29/06/20,8:00 AM,Puducherry,-,-,221,10,619
3558,29/06/20,8:00 AM,Punjab,-,-,3526,133,5216
3559,29/06/20,8:00 AM,Rajasthan,-,-,13611,399,17271
3560,29/06/20,8:00 AM,Sikkim,-,-,49,0,88
3561,29/06/20,8:00 AM,Tamil Nadu,-,-,45537,1079,82275
3562,29/06/20,8:00 AM,Telangana,-,-,5172,247,14419
3563,29/06/20,8:00 AM,Tripura,-,-,1079,1,1346
3564,29/06/20,8:00 AM,Uttarakhand,-,-,2018,38,2823
3565,29/06/20,8:00 AM,Uttar Pradesh,-,-,14808,660,22147
3566,29/06/20,8:00 AM,West Bengal,-,-,11193,639,17283
3567,29/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7285
3568,30/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,46,0,90
3569,30/06/20,8:00 AM,Andhra Pradesh,-,-,6232,180,13891
3570,30/06/20,8:00 AM,Arunachal Pradesh,-,-,61,1,187
3571,30/06/20,8:00 AM,Assam,-,-,5333,11,7752
3572,30/06/20,8:00 AM,Bihar,-,-,7390,62,9640
3573,30/06/20,8:00 AM,Chandigarh,-,-,349,6,435
3574,30/06/20,8:00 AM,Chhattisgarh,-,-,2173,13,2761
3575,30/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,77,0,203
3576,30/06/20,8:00 AM,Delhi,-,-,56235,2680,85161
3577,30/06/20,8:00 AM,Goa,-,-,478,3,1198
3578,30/06/20,8:00 AM,Gujarat,-,-,23240,1827,31938
3579,30/06/20,8:00 AM,Haryana,-,-,9502,232,14210
3580,30/06/20,8:00 AM,Himachal Pradesh,-,-,556,9,942
3581,30/06/20,8:00 AM,Jammu and Kashmir,-,-,4585,95,7237
3582,30/06/20,8:00 AM,Jharkhand,-,-,1845,15,2426
3583,30/06/20,8:00 AM,Karnataka,-,-,7683,226,14295
3584,30/06/20,8:00 AM,Kerala,-,-,2152,22,4189
3585,30/06/20,8:00 AM,Ladakh,-,-,616,1,964
3586,30/06/20,8:00 AM,Madhya Pradesh,-,-,10199,564,13370
3587,30/06/20,8:00 AM,Maharashtra,-,-,88960,7610,169883
3588,30/06/20,8:00 AM,Manipur,-,-,494,0,1227
3589,30/06/20,8:00 AM,Meghalaya,-,-,42,1,47
3590,30/06/20,8:00 AM,Mizoram,-,-,55,0,148
3591,30/06/20,8:00 AM,Nagaland,-,-,168,0,434
3592,30/06/20,8:00 AM,Odisha,-,-,4946,23,6859
3593,30/06/20,8:00 AM,Puducherry,-,-,221,10,619
3594,30/06/20,8:00 AM,Punjab,-,-,3764,138,5418
3595,30/06/20,8:00 AM,Rajasthan,-,-,13618,405,17660
3596,30/06/20,8:00 AM,Sikkim,-,-,50,0,88
3597,30/06/20,8:00 AM,Tamil Nadu,-,-,47749,1141,86224
3598,30/06/20,8:00 AM,Telangana,-,-,5582,253,15394
3599,30/06/20,8:00 AM,Tripura,-,-,1085,1,1380
3600,30/06/20,8:00 AM,Uttarakhand,-,-,2111,39,2831
3601,30/06/20,8:00 AM,Uttar Pradesh,-,-,15506,672,22828
3602,30/06/20,8:00 AM,West Bengal,-,-,11719,653,17907
3603,30/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7004
3604,01/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,50,0,97
3605,01/07/20,8:00 AM,Andhra Pradesh,-,-,6511,187,14595
3606,01/07/20,8:00 AM,Arunachal Pradesh,-,-,62,1,191
3607,01/07/20,8:00 AM,Assam,-,-,5647,12,8227
3608,01/07/20,8:00 AM,Bihar,-,-,7687,67,10043
3609,01/07/20,8:00 AM,Chandigarh,-,-,364,6,440
3610,01/07/20,8:00 AM,Chhattisgarh,-,-,2250,13,2860
3611,01/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,82,0,213
3612,01/07/20,8:00 AM,Delhi,-,-,58348,2742,87360
3613,01/07/20,8:00 AM,Goa,-,-,596,3,1315
3614,01/07/20,8:00 AM,Gujarat,-,-,23662,1846,32557
3615,01/07/20,8:00 AM,Haryana,-,-,9972,236,14548
3616,01/07/20,8:00 AM,Himachal Pradesh,-,-,580,10,953
3617,01/07/20,8:00 AM,Jammu and Kashmir,-,-,4722,101,7497
3618,01/07/20,8:00 AM,Jharkhand,-,-,1884,15,2490
3619,01/07/20,8:00 AM,Karnataka,-,-,7918,246,15242
3620,01/07/20,8:00 AM,Kerala,-,-,2306,24,4442
3621,01/07/20,8:00 AM,Ladakh,-,-,648,1,973
3622,01/07/20,8:00 AM,Madhya Pradesh,-,-,10395,572,13593
3623,01/07/20,8:00 AM,Maharashtra,-,-,90911,7855,174761
3624,01/07/20,8:00 AM,Manipur,-,-,553,0,1234
3625,01/07/20,8:00 AM,Meghalaya,-,-,42,1,52
3626,01/07/20,8:00 AM,Mizoram,-,-,122,0,160
3627,01/07/20,8:00 AM,Nagaland,-,-,168,0,459
3628,01/07/20,8:00 AM,Odisha,-,-,5189,25,7065
3629,01/07/20,8:00 AM,Puducherry,-,-,272,12,714
3630,01/07/20,8:00 AM,Punjab,-,-,3867,144,5568
3631,01/07/20,8:00 AM,Rajasthan,-,-,14220,413,18014
3632,01/07/20,8:00 AM,Sikkim,-,-,52,0,89
3633,01/07/20,8:00 AM,Tamil Nadu,-,-,50074,1201,90167
3634,01/07/20,8:00 AM,Telangana,-,-,7294,260,16339
3635,01/07/20,8:00 AM,Tripura,-,-,1086,1,1388
3636,01/07/20,8:00 AM,Uttarakhand,-,-,2231,41,2881
3637,01/07/20,8:00 AM,Uttar Pradesh,-,-,16084,697,23492
3638,01/07/20,8:00 AM,West Bengal,-,-,12130,668,18559
3639,01/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,6915
3640,02/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,50,0,100
3641,02/07/20,8:00 AM,Andhra Pradesh,-,-,6988,193,15252
3642,02/07/20,8:00 AM,Arunachal Pradesh,-,-,66,1,195
3643,02/07/20,8:00 AM,Assam,-,-,5851,12,8582
3644,02/07/20,8:00 AM,Bihar,-,-,7946,70,10249
3645,02/07/20,8:00 AM,Chandigarh,-,-,367,6,446
3646,02/07/20,8:00 AM,Chhattisgarh,-,-,2303,14,2940
3647,02/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,86,0,215
3648,02/07/20,8:00 AM,Delhi,-,-,59992,2803,89802
3649,02/07/20,8:00 AM,Goa,-,-,670,4,1387
3650,02/07/20,8:00 AM,Gujarat,-,-,24030,1867,33232
3651,02/07/20,8:00 AM,Haryana,-,-,10499,240,14941
3652,02/07/20,8:00 AM,Himachal Pradesh,-,-,614,10,979
3653,02/07/20,8:00 AM,Jammu and Kashmir,-,-,4856,105,7695
3654,02/07/20,8:00 AM,Jharkhand,-,-,1931,15,2521
3655,02/07/20,8:00 AM,Karnataka,-,-,8063,253,16514
3656,02/07/20,8:00 AM,Kerala,-,-,2439,24,4593
3657,02/07/20,8:00 AM,Ladakh,-,-,694,1,990
3658,02/07/20,8:00 AM,Madhya Pradesh,-,-,10655,581,13861
3659,02/07/20,8:00 AM,Maharashtra,-,-,93154,8053,180298
3660,02/07/20,8:00 AM,Manipur,-,-,579,0,1260
3661,02/07/20,8:00 AM,Meghalaya,-,-,42,1,52
3662,02/07/20,8:00 AM,Mizoram,-,-,123,0,160
3663,02/07/20,8:00 AM,Nagaland,-,-,168,0,459
3664,02/07/20,8:00 AM,Odisha,-,-,5353,25,7316
3665,02/07/20,8:00 AM,Puducherry,-,-,272,12,714
3666,02/07/20,8:00 AM,Punjab,-,-,3867,149,5668
3667,02/07/20,8:00 AM,Rajasthan,-,-,14574,421,18312
3668,02/07/20,8:00 AM,Sikkim,-,-,53,0,101
3669,02/07/20,8:00 AM,Tamil Nadu,-,-,52926,1264,94049
3670,02/07/20,8:00 AM,Telangana,-,-,8082,267,17357
3671,02/07/20,8:00 AM,Tripura,-,-,1093,1,1396
3672,02/07/20,8:00 AM,Uttarakhand,-,-,2317,41,2947
3673,02/07/20,8:00 AM,Uttar Pradesh,-,-,16629,718,24056
3674,02/07/20,8:00 AM,West Bengal,-,-,12528,683,19170
3675,02/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,6832
3676,03/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,51,0,109
3677,03/07/20,8:00 AM,Andhra Pradesh,-,-,7313,198,16097
3678,03/07/20,8:00 AM,Arunachal Pradesh,-,-,66,1,195
3679,03/07/20,8:00 AM,Assam,-,-,6106,12,9013
3680,03/07/20,8:00 AM,Bihar,-,-,8020,77,10471
3681,03/07/20,8:00 AM,Chandigarh,-,-,389,6,450
3682,03/07/20,8:00 AM,Chhattisgarh,-,-,2385,14,3013
3683,03/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,89,0,230
3684,03/07/20,8:00 AM,Delhi,-,-,63007,2864,92175
3685,03/07/20,8:00 AM,Goa,-,-,734,4,1482
3686,03/07/20,8:00 AM,Gujarat,-,-,24593,1886,33913
3687,03/07/20,8:00 AM,Haryana,-,-,11019,251,15509
3688,03/07/20,8:00 AM,Himachal Pradesh,-,-,628,10,1014
3689,03/07/20,8:00 AM,Jammu and Kashmir,-,-,4974,115,7849
3690,03/07/20,8:00 AM,Jharkhand,-,-,1983,15,2584
3691,03/07/20,8:00 AM,Karnataka,-,-,8334,272,18016
3692,03/07/20,8:00 AM,Kerala,-,-,2640,25,4753
3693,03/07/20,8:00 AM,Ladakh,-,-,730,1,990
3694,03/07/20,8:00 AM,Madhya Pradesh,-,-,10815,589,14106
3695,03/07/20,8:00 AM,Maharashtra,-,-,101172,8178,186626
3696,03/07/20,8:00 AM,Manipur,-,-,617,0,1279
3697,03/07/20,8:00 AM,Meghalaya,-,-,42,1,56
3698,03/07/20,8:00 AM,Mizoram,-,-,126,0,162
3699,03/07/20,8:00 AM,Nagaland,-,-,182,0,501
3700,03/07/20,8:00 AM,Odisha,-,-,5502,27,7545
3701,03/07/20,8:00 AM,Puducherry,-,-,331,12,802
3702,03/07/20,8:00 AM,Punjab,-,-,4144,152,5784
3703,03/07/20,8:00 AM,Rajasthan,-,-,14948,430,18662
3704,03/07/20,8:00 AM,Sikkim,-,-,53,0,102
3705,03/07/20,8:00 AM,Tamil Nadu,-,-,56021,1321,98392
3706,03/07/20,8:00 AM,Telangana,-,-,9069,275,18570
3707,03/07/20,8:00 AM,Tripura,-,-,1146,1,1435
3708,03/07/20,8:00 AM,Uttarakhand,-,-,2405,42,2984
3709,03/07/20,8:00 AM,Uttar Pradesh,-,-,17221,735,24825
3710,03/07/20,8:00 AM,West Bengal,-,-,13037,699,19819
3711,03/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,6031
3712,04/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,54,0,116
3713,04/07/20,8:00 AM,Andhra Pradesh,-,-,7632,206,16934
3714,04/07/20,8:00 AM,Arunachal Pradesh,-,-,75,1,252
3715,04/07/20,8:00 AM,Assam,-,-,6349,14,9673
3716,04/07/20,8:00 AM,Bihar,-,-,8214,80,10954
3717,04/07/20,8:00 AM,Chandigarh,-,-,393,6,457
3718,04/07/20,8:00 AM,Chhattisgarh,-,-,2437,14,3065
3719,04/07/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,96,0,257
3720,04/07/20,8:00 AM,Delhi,-,-,65624,2923,94695
3721,04/07/20,8:00 AM,Goa,-,-,734,4,1482
3722,04/07/20,8:00 AM,Gujarat,-,-,24933,1904,34600
3723,04/07/20,8:00 AM,Haryana,-,-,11691,255,16003
3724,04/07/20,8:00 AM,Himachal Pradesh,-,-,667,10,1033
3725,04/07/20,8:00 AM,Jammu and Kashmir,-,-,5075,119,8019
3726,04/07/20,8:00 AM,Jharkhand,-,-,2001,15,2695
3727,04/07/20,8:00 AM,Karnataka,-,-,8805,293,19710
3728,04/07/20,8:00 AM,Kerala,-,-,2841,25,4964
3729,04/07/20,8:00 AM,Ladakh,-,-,777,1,1001
3730,04/07/20,8:00 AM,Madhya Pradesh,-,-,11049,593,14297
3731,04/07/20,8:00 AM,Maharashtra,-,-,104687,8376,192990
3732,04/07/20,8:00 AM,Manipur,-,-,639,0,1316
3733,04/07/20,8:00 AM,Meghalaya,-,-,43,1,62
3734,04/07/20,8:00 AM,Mizoram,-,-,126,0,162
3735,04/07/20,8:00 AM,Nagaland,-,-,228,0,539
3736,04/07/20,8:00 AM,Odisha,-,-,5705,29,8106
3737,04/07/20,8:00 AM,Puducherry,-,-,331,12,802
3738,04/07/20,8:00 AM,Punjab,-,-,4266,157,5937
3739,04/07/20,8:00 AM,Rajasthan,-,-,15281,440,19052
3740,04/07/20,8:00 AM,Sikkim,-,-,53,0,102
3741,04/07/20,8:00 AM,Tamil Nadu,-,-,58378,1385,102721
3742,04/07/20,8:00 AM,Telangana,-,-,10195,283,20462
3743,04/07/20,8:00 AM,Tripura,-,-,1199,1,1525
3744,04/07/20,8:00 AM,Uttarakhand,-,-,2481,42,3048
3745,04/07/20,8:00 AM,Uttar Pradesh,-,-,17597,749,25797
3746,04/07/20,8:00 AM,West Bengal,-,-,13571,717,20488
3747,04/07/20,8:00 AM,Cases being reassigned to states,-,-,0,0,4999
3748,05/07/20,8:00 AM,Andaman and Nicobar Islands,-,-,66,0,119
3749,05/07/20,8:00 AM,Andhra Pradesh,-,-,8008,218,17699
3750,05/07/20,8:00 AM,Arunachal Pradesh,-,-,76,1,259
3751,05/07/20,8:00 AM,Assam,-,-,6657,14,10668
